NAMA_DAS,NAMOBJ,luas_km2,nama_ws_induk
TANJUNG GORANGO,Pulau Morotai,2.8634788309330754,WS HALMAHERA UTARA
TANJUNG GORANGO 3,Pulau Morotai,1.0233092189711224,WS HALMAHERA UTARA
TANJUNG GORANGO 4,Pulau Morotai,0.4468213898697035,WS HALMAHERA UTARA
TANJUNG GORANGO 5,Pulau Morotai,0.7392654348214052,WS HALMAHERA UTARA
TANJUNG GORANGO 7,Pulau Morotai,0.8973032740886506,WS HALMAHERA UTARA
TANJUNG GORUO,Halmahera Timur,2.103233610133948,WS HALMAHERA SELATAN
TANJUNG GOSALEH,Halmahera Selatan,1.0456784552710645,WS HALMAHERA SELATAN
TANJUNG GOWAN,Halmahera Barat,1.7785782789920566,WS HALMAHERA UTARA
TANJUNG GOWAN,Halmahera Utara,1.4319911216203922,WS HALMAHERA UTARA
TANJUNG GOWONLI,Halmahera Tengah,0.5996503677764955,WS HALMAHERA SELATAN
TANJUNG GOWONLI BESAR,Halmahera Tengah,2.0236834801021617,WS HALMAHERA SELATAN
TANJUNG GOWONLI TENGAH,Halmahera Tengah,0.8044555987490741,WS HALMAHERA SELATAN
TANJUNG GUHABANTENG,Pandeglang,0.8427087989598396,WS CIBALIUNG-CISAWARNA
TANJUNG GUHAPONDOK,Pandeglang,0.4849633543343994,WS CIBALIUNG-CISAWARNA
TANJUNG GUIPIO,Nabire,1.317801727371361,WS OMBA
TANJUNG GUME,Halmahera Tengah,0.8568306436131997,WS HALMAHERA SELATAN
TANJUNG GUMELE,Kota Tidore Kepulauan,0.8558242599280169,WS HALMAHERA SELATAN
TANJUNG GUNDAL,Bengkayang,0.6455920112061937,WS MEMPAWAH
TANJUNG GUNDAP,Kota Batam,3.485112459902092,WS KEPULAUAN RIAU
TANJUNG GUNUNG,Sumbawa,0.0067160623956153,WS SUMBAWA
TANJUNG GURAMA DEDETA,Halmahera Utara,4.291014669979588,WS HALMAHERA UTARA
TANJUNG GUROBOBO,Halmahera Selatan,0.7366114881858037,WS HALMAHERA SELATAN
TANJUNG GURUKNA,Kepulauan Mentawai,3.409662038430984,WS ANAI-SIBERUT-PAGAI-SIPORA
TANJUNG GUSUNGIGAKO,Halmahera Timur,4.228747150191164,WS HALMAHERA SELATAN
TANJUNG GUSUNGIRI,Halmahera Utara,0.7042648917948378,WS HALMAHERA UTARA
TANJUNG HADIMAKO,Jayapura,4.100249676928208,WS MEMBERAMO-ANDAIWAIREN-SENTANI TAMI
TANJUNG HADIMAKO PULAU,Jayapura,0.0003254226250092,WS MEMBERAMO-ANDAIWAIREN-SENTANI TAMI
TANJUNG HAMOTI,Kepulauan Yapen,2.0458861163017907,WS WAPOGA-MIMIKA
TANJUNG HANAPUTIH,Seram Bagian Barat,0.5105515505606089,WS AMBON-SERAM
TANJUNG HAPO,Pulau Morotai,1.1193265310299283,WS HALMAHERA UTARA
TANJUNG HAPO KECIL,Pulau Morotai,0.3489329271673412,WS HALMAHERA UTARA
TANJUNG HAPU HAPA,Halmahera Timur,0.7744190424386979,WS HALMAHERA SELATAN
TANJUNG HAPU HAPA 1,Halmahera Timur,0.8407040651018685,WS HALMAHERA SELATAN
TANJUNG HARAPAN,Aceh Selatan,1.3628508001484758,WS BARU-KLUET
TANJUNG HARAPAN,Paser,90.484009423485,WS KENDILO
TANJUNG HARAPAN,Morowali,5.746273949363838,WS LAA-TAMBALAKO
TANJUNG HARAPAN,Kotabaru,2.061197780245154,WS PULAU LAUT
TANJUNG HARAPAN 1,Kotabaru,0.0006651422333474,WS PULAU LAUT
TANJUNG HARAPAN 2,Kotabaru,0.0005394448555278,WS PULAU LAUT
TANJUNG HASAWAL,Seram Bagian Barat,0.4056477100426131,WS AMBON-SERAM
TANJUNG HASIWI,Raja Ampat,3.068098680125409,WS KAMUNDAN-SEBYAR
TANJUNG HATAMATA,Seram Bagian Barat,1.0293654295179804,WS AMBON-SERAM
TANJUNG HATETABAKO,Halmahera Timur,8.585224655317445,WS HALMAHERA SELATAN
TANJUNG HATUAKO,Seram Bagian Barat,0.5206622507758554,WS AMBON-SERAM
TANJUNG HATUALANE,Maluku Tengah,0.4951454885516863,WS AMBON-SERAM
TANJUNG HATUALANG,Seram Bagian Barat,1.7289544070980152,WS AMBON-SERAM
TANJUNG HATUALUTA,Seram Bagian Barat,1.647866429429739,WS AMBON-SERAM
TANJUNG HATUANA,Seram Bagian Barat,0.7987086953489035,WS AMBON-SERAM
TANJUNG HATULATILE,Seram Bagian Barat,0.5911567171297835,WS AMBON-SERAM
TANJUNG HATUMETEN,Seram Bagian Barat,0.6769381647953778,WS AMBON-SERAM
TANJUNG HATUNINI,Seram Bagian Barat,13.77266167614573,WS AMBON-SERAM
TANJUNG HETU,Seram Bagian Barat,0.2330715845653561,WS AMBON-SERAM
TANJUNG HOINTOTU,Seram Bagian Barat,0.8818152793595264,WS AMBON-SERAM
TANJUNG HOJOK,Raja Ampat,4.882428566263115,WS KAMUNDAN-SEBYAR
TANJUNG HOL DALAM,Morowali Utara,2.28448144723046,WS LAA-TAMBALAKO
TANJUNG HOPU,Halmahera Selatan,0.9051655645241728,WS HALMAHERA SELATAN
TANJUNG HUDAMADOBO,Halmahera Selatan,2.3356931525935507,WS HALMAHERA SELATAN
TANJUNG HUK GAH,Kota Ambon,0.9072393412423876,WS AMBON-SERAM
TANJUNG HUNIPOPO,Seram Bagian Barat,2.10187498393413,WS AMBON-SERAM
TANJUNG HURU,Halmahera Selatan,3.0634052620460626,WS KEPULAUAN SULA-OBI
TANJUNG HUTABUTA,Halmahera Utara,0.88056313108748,WS HALMAHERA UTARA
TANJUNG HUTASEPA,Maluku Tengah,0.6600462971488106,WS AMBON-SERAM
TANJUNG HUTUMURI,Kota Ambon,0.5622132569166313,WS AMBON-SERAM
TANJUNG IFIS,Halmahera Timur,1.8832986474820772,WS HALMAHERA SELATAN
TANJUNG IMAN,Kaur,59.02908116895389,WS NASAL-PADANG GUCI-ENGGANO
TANJUNG INAHATA,Seram Bagian Barat,1.4501743160511933,WS AMBON-SERAM
TANJUNG INDARI,Halmahera Selatan,1.2739966852375113,WS HALMAHERA SELATAN
TANJUNG INDARI KECIL,Halmahera Selatan,0.5151034369845159,WS HALMAHERA SELATAN
TANJUNG INDAWIT,Halmahera Selatan,2.40385116260125,WS HALMAHERA SELATAN
TANJUNG INKINTUT,Raja Ampat,0.0007394781732262,WS KAMUNDAN-SEBYAR
TANJUNG JAILOLO,Pulau Taliabu,4.961650238039994,WS KEPULAUAN SULA-OBI
TANJUNG JALANG,Halmahera Selatan,1.8043655470980056,WS HALMAHERA SELATAN
TANJUNG JANCONGAN,Barru,0.2561192089939771,WS SADDANG
TANJUNG JANGUR,Halmahera Selatan,1.2288203627356984,WS HALMAHERA SELATAN
TANJUNG JAPARA,Banggai,1.7747816536944083,WS BONGKA-MANTAWA
TANJUNG JAPARA 2,Banggai,0.8792026649033625,WS BONGKA-MANTAWA
TANJUNG JAPARA 3,Banggai,1.3673653122283864,WS BONGKA-MANTAWA
TANJUNG JAPARA 4,Banggai,0.4426521850009531,WS BONGKA-MANTAWA
TANJUNG JATI,Kota Batam,0.0100577752949728,WS KEPULAUAN RIAU
TANJUNG JELI,Halmahera Timur,2.2095926718925227,WS HALMAHERA SELATAN
TANJUNG JEPANG,Banggai Laut,2.62528696613716,WS KEPULAUAN BANGGAI
TANJUNG JEPANG 2,Banggai Laut,0.0006073299988944,WS KEPULAUAN BANGGAI
TANJUNG JEPANG 3,Banggai Laut,0.0004938564934448,WS KEPULAUAN BANGGAI
TANJUNG JEPANG 4,Banggai Laut,5.041712492892681e-05,WS KEPULAUAN BANGGAI
TANJUNG JEPANG 5,Banggai Laut,3.771366765752055e-05,WS KEPULAUAN BANGGAI
TANJUNG JERE,Halmahera Selatan,0.8768177087757744,WS HALMAHERA SELATAN
TANJUNG JERE,Halmahera Selatan,0.8681239469984545,WS KEPULAUAN SULA-OBI
TANJUNG JERE 1,Halmahera Selatan,0.4810530613636151,WS KEPULAUAN SULA-OBI
TANJUNG JERE JERE,Halmahera Utara,1.930227008091716,WS HALMAHERA UTARA
TANJUNG JERNIH,Kota Batam,1.3421794422039148,WS KEPULAUAN RIAU
TANJUNG JIBAS,Nabire,3.204345163546876,WS OMBA
TANJUNG JIKO LAMO,Halmahera Utara,0.8127975842720615,WS HALMAHERA UTARA
TANJUNG JIKOHAI,Halmahera Selatan,2.9094892195482998,WS KEPULAUAN SULA-OBI
TANJUNG JIKOLAMO,Halmahera Selatan,1.493655392628878,WS HALMAHERA SELATAN
TANJUNG JIKOLAMO,Halmahera Selatan,0.7661708377884708,WS HALMAHERA SELATAN
TANJUNG JIKOLAMO 1,Halmahera Selatan,0.8963290943452232,WS HALMAHERA SELATAN
TANJUNG JOBUBU,Halmahera Selatan,7.107406295444153,WS KEPULAUAN SULA-OBI
TANJUNG JURING,Kepulauan Aru,2.5518903346285264,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
TANJUNG KACUNG,Pandeglang,0.3661857233291527,WS CILIMAN-CIBUNGUR
TANJUNG KADERA,Halmahera Selatan,9.773344149563052,WS KEPULAUAN SULA-OBI
TANJUNG KADERA 1,Halmahera Selatan,0.8671810690651504,WS KEPULAUAN SULA-OBI
TANJUNG KADERA 2,Halmahera Selatan,0.673091434138954,WS KEPULAUAN SULA-OBI
TANJUNG KADERA 3,Halmahera Selatan,0.4335222091613298,WS KEPULAUAN SULA-OBI
TANJUNG KAFATFAPA,Buru Selatan,3.52136792665953,WS BURU
TANJUNG KAHULA,Seram Bagian Barat,1.3729141596298555,WS AMBON-SERAM
TANJUNG KAIDUNG,Buol,2.0418872768778877,WS LAMBUNU-BUOL
TANJUNG KAKAMADEHE,Halmahera Utara,0.8693653811901381,WS HALMAHERA UTARA
TANJUNG KALAM,Banggai Kepulauan,17.94908072459542,WS KEPULAUAN BANGGAI
TANJUNG KALEMO,Tojo Una Una,2.897542084077256,WS BONGKA-MANTAWA
TANJUNG KALEMPAR (PULAU PANAITAN),Pandeglang,0.5637245291563474,WS CIBALIUNG-CISAWARNA
TANJUNG KALUNDI,Raja Ampat,1.634237006384036,WS KAMUNDAN-SEBYAR
TANJUNG KAMARIAN,Seram Bagian Barat,2.644605723274852,WS AMBON-SERAM
TANJUNG KAMATOLE,Seram Bagian Barat,2.067612651036853,WS AMBON-SERAM
TANJUNG KAMUTU,Kepulauan Yapen,2.228242668659331,WS WAPOGA-MIMIKA
TANJUNG KANA,Seram Bagian Barat,0.8835631355737826,WS AMBON-SERAM
TANJUNG KANA,Toli Toli,1.4284427719635135,WS LAMBUNU-BUOL
TANJUNG KANCANA (PULAU PANAITAN),Pandeglang,1.5627099637895223,WS CIBALIUNG-CISAWARNA
TANJUNG KANGIRIP,Kepulauan Mentawai,3.2853441453690784,WS ANAI-SIBERUT-PAGAI-SIPORA
TANJUNG KANSIM,Banggai Laut,2.19601029347969,WS KEPULAUAN BANGGAI
TANJUNG KANSIM 2,Banggai Laut,1.344014729153314,WS KEPULAUAN BANGGAI
TANJUNG KAPA KAPA,Halmahera Utara,0.8501731010857057,WS HALMAHERA UTARA
TANJUNG KAPAL,Banggai Laut,3.220723673860439,WS KEPULAUAN BANGGAI
TANJUNG KAPAL,Bima,0.0156441740469899,WS SUMBAWA
TANJUNG KAPAL 10,Banggai Laut,0.0001370331659776,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 11,Banggai Laut,9.032160203769264e-05,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 12,Banggai Laut,4.742887771014356e-05,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 2,Banggai Laut,0.0302170314366309,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 3,Banggai Laut,0.0083282337795891,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 4,Banggai Laut,0.0003969868125004,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 5,Banggai Laut,0.0003487786407454,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 6,Banggai Laut,0.0003079480197012,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 7,Banggai Laut,0.000245865647616,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 8,Banggai Laut,0.0002340649442726,WS KEPULAUAN BANGGAI
TANJUNG KAPAL 9,Banggai Laut,0.0002313999533549,WS KEPULAUAN BANGGAI
TANJUNG KAPISAWAR,Raja Ampat,0.0175648718189059,WS KAMUNDAN-SEBYAR
TANJUNG KAPITAN,Halmahera Selatan,1.3053957741408502,WS HALMAHERA SELATAN
TANJUNG KARAMAT,Tojo Una Una,1.469927562582939,WS BONGKA-MANTAWA
TANJUNG KARANG,Lebak,0.5279747582976595,WS CIBALIUNG-CISAWARNA
TANJUNG KARANG,Gorontalo Utara,7.666796045294041,WS LIMBOTO BOLANGO-BONE
TANJUNG KARANG,Kota Singkawang,1.1456821039301155,WS MEMPAWAH
TANJUNG KARANG BURUNG (PULAU PANAITAN),Pandeglang,10.75108067666224,WS CIBALIUNG-CISAWARNA
TANJUNG KARANG DENGDENG (PULAU PANAITAN),Pandeglang,0.2788099007084896,WS CIBALIUNG-CISAWARNA
TANJUNG KARANGBEUREUM,Lebak,0.7362048561465424,WS CIBALIUNG-CISAWARNA
TANJUNG KARANGBOKOR,Lebak,1.704851048086788,WS CIBALIUNG-CISAWARNA
TANJUNG KARANGTIGAU,Berau,1.901952766517338,WS BERAU
TANJUNG KARANJI,Tojo Una Una,4.02496708553617,WS BONGKA-MANTAWA
TANJUNG KASIA,Halmahera Selatan,0.6512110261644392,WS HALMAHERA SELATAN
TANJUNG KASUARI,Kota Sorong,3.943587217616449,WS KAMUNDAN-SEBYAR
TANJUNG KASULAL,Raja Ampat,3.940894657097996,WS KAMUNDAN-SEBYAR
TANJUNG KATES,Lombok Utara,2.114951919046352,WS LOMBOK
TANJUNG KATIN,Lingga,0.0061404440546433,WS KEPULAUAN RIAU
TANJUNG KAYOME,Tojo Una Una,8.060112046311405,WS BONGKA-MANTAWA
TANJUNG KEDABU,Kepulauan Meranti,61.47208038247378,WS BENGKALIS-MERANTI
TANJUNG KELKILUPEO,Halmahera Timur,1.847865163326136,WS HALMAHERA SELATAN
TANJUNG KENU,Seram Bagian Barat,4.645495462362847,WS AMBON-SERAM
TANJUNG KEPALA,Ketapang,88.75826271582135,WS JELAI-KENDAWANGAN
TANJUNG KERAMAT,Buol,2.9490776647418144,WS LAMBUNU-BUOL
TANJUNG KERAMAT,Tana Tidung,14.403226678912626,WS SESAYAP
TANJUNG KERANG,Kota Batam,0.2584589445071615,WS KEPULAUAN RIAU
TANJUNG KERANG BESAR,Kota Batam,1.7212849493290334,WS KEPULAUAN RIAU
TANJUNG KERANG KECIL,Kota Batam,0.3314398030355701,WS KEPULAUAN RIAU
TANJUNG KERANG TANGAH,Kota Batam,0.2766623440410583,WS KEPULAUAN RIAU
TANJUNG KESAMING,Sumbawa,1.8027948583951685,WS SUMBAWA
TANJUNG KIAI,Bengkayang,0.2178325910346191,WS MEMPAWAH
TANJUNG KIDING,Banggai Kepulauan,3.542934139746747,WS KEPULAUAN BANGGAI
TANJUNG KIDING 2,Banggai Kepulauan,0.0007747328643755,WS KEPULAUAN BANGGAI
TANJUNG KIHARA,Pandeglang,0.5822017335865007,WS CILIMAN-CIBUNGUR
TANJUNG KIHIANG,Pandeglang,0.9373994702364876,WS CILIMAN-CIBUNGUR
TANJUNG KIMA,Pulau Taliabu,1.971235978646106,WS KEPULAUAN SULA-OBI
TANJUNG KIPAT PAKAL,Halmahera Timur,2.452369422466026,WS HALMAHERA SELATAN
TANJUNG KIRI,Klungkung,4.623394508635661,WS BALI-PENIDA
TANJUNG KIRUBO,Banggai Kepulauan,2.184722302977557,WS KEPULAUAN BANGGAI
TANJUNG KLAKAH,Kota Batam,0.3766539011650142,WS KEPULAUAN RIAU
TANJUNG KOBU,Pulau Taliabu,3.180391158270414,WS KEPULAUAN SULA-OBI
TANJUNG KODODO,Tojo Una Una,2.8133355169808074,WS BONGKA-MANTAWA
TANJUNG KOKOR 2,Manggarai Barat,2.9771561217878817e-05,WS FLORES
TANJUNG KOKOR 3,Manggarai Barat,2.713398067292928e-05,WS FLORES
TANJUNG KOKORU,Halmahera Timur,0.8843210024409908,WS HALMAHERA SELATAN
TANJUNG KOLENG,Manggarai Barat,0.0005441374225579,WS FLORES
TANJUNG KOMALI,Tojo Una Una,1.122009384803511,WS BONGKA-MANTAWA
TANJUNG KOMALI BIGABIGA,Tojo Una Una,1.961866478090717,WS BONGKA-MANTAWA
TANJUNG KOMBOBOL,Banggai Laut,1.6610031038810211,WS KEPULAUAN BANGGAI
TANJUNG KOMBOBOL 2,Banggai Laut,3.1682406524628397,WS KEPULAUAN BANGGAI
TANJUNG KOMPONYU,Banggai,3.108704300213044,WS BONGKA-MANTAWA
TANJUNG KONAO,Tojo Una Una,4.969537122918532,WS BONGKA-MANTAWA
TANJUNG KONGUMA,Kepulauan Aru,8.114219158736395,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
TANJUNG KOOMA,Bengkulu Utara,58.27616239011565,WS NASAL-PADANG GUCI-ENGGANO
TANJUNG KORAGO,Pulau Morotai,0.7548359886097967,WS HALMAHERA UTARA
TANJUNG KORBEKUAN,Raja Ampat,3.123405699395328,WS KAMUNDAN-SEBYAR
TANJUNG KORONG WAB,Jayapura,4.012970951103942,WS MEMBERAMO-ANDAIWAIREN-SENTANI TAMI
TANJUNG KORPAKE,Raja Ampat,2.340265892491181,WS KAMUNDAN-SEBYAR
TANJUNG KOTA,Halmahera Barat,1.2786195326746093,WS HALMAHERA UTARA
TANJUNG KOTA,Halmahera Utara,0.3161557498567336,WS HALMAHERA UTARA
TANJUNG KOTA,Kota Batam,7.030175774713449,WS KEPULAUAN RIAU
TANJUNG KRAMAT,Seram Bagian Barat,1.420029552947762,WS AMBON-SERAM
TANJUNG KRITING,Lingga,18.7819960075105,WS KEPULAUAN RIAU
TANJUNG KUBU,Kota Batam,7.114160676959841,WS KEPULAUAN RIAU
TANJUNG KUBUR,Tojo Una Una,4.340233352874402,WS BONGKA-MANTAWA
TANJUNG KULINGKINARI,Tojo Una Una,2.9256779048470665,WS BONGKA-MANTAWA
TANJUNG KUMBIK,Natuna,12.288255862687222,WS KEPULAUAN RIAU
TANJUNG KUMING,Lingga,0.0008872358291695,WS KEPULAUAN RIAU
TANJUNG KUMIS,Halmahera Selatan,0.6899677614591313,WS HALMAHERA SELATAN
TANJUNG KUNING,Bulungan,9.94051213079714,WS BERAU
TANJUNG KUNING KECIL,Bulungan,1.2606866917505186,WS BERAU
TANJUNG KUNYIT 2,Kotabaru,0.3347388163028124,WS PULAU LAUT
TANJUNG KUNYIT 3,Kotabaru,0.0411176934840988,WS PULAU LAUT
TANJUNG KUNYIT BESAR,Kotabaru,1.1069457753616023,WS PULAU LAUT
TANJUNG KUPA 1,Barru,1.1037931513906891,WS SADDANG
TANJUNG KURAPU,Morowali Utara,2.344889977725065,WS LAA-TAMBALAKO
TANJUNG KURAPU 2,Morowali Utara,1.3137234989259157,WS LAA-TAMBALAKO
TANJUNG KURAPU 3,Morowali Utara,1.420633993681497,WS LAA-TAMBALAKO
TANJUNG KURAPU 4,Morowali Utara,0.6942546175005054,WS LAA-TAMBALAKO
TANJUNG KURAPU 5,Morowali Utara,1.6005143487733762,WS LAA-TAMBALAKO
TANJUNG KURUNGA,Halmahera Selatan,0.6685770049390776,WS HALMAHERA SELATAN
TANJUNG KUSUNOBANE,Halmahera Selatan,1.5531913719689578,WS HALMAHERA SELATAN
TANJUNG LABANA,Pulau Taliabu,1.058735902559611,WS KEPULAUAN SULA-OBI
TANJUNG LABARA BARAT,Halmahera Selatan,1.6185362814072934,WS KEPULAUAN SULA-OBI
TANJUNG LABARA TIMUR,Halmahera Selatan,0.8688953365348009,WS KEPULAUAN SULA-OBI
TANJUNG LABUANKUWE,Lombok Barat,0.0028188845266464,WS LOMBOK
TANJUNG LADAN,Kayong Utara,20.717873958380977,WS KAPUAS
TANJUNG LADAN,Kota Batam,0.6037942147201077,WS KEPULAUAN RIAU
TANJUNG LAEBO,Tojo Una Una,1.0874726786678373,WS BONGKA-MANTAWA
TANJUNG LAEBO 2,Tojo Una Una,1.8927104143224835,WS BONGKA-MANTAWA
TANJUNG LAEBO 3,Tojo Una Una,0.0042015023345452,WS BONGKA-MANTAWA
TANJUNG LAFIA,Morowali,5.73902648680585,WS LAA-TAMBALAKO
TANJUNG LAGILAGI,Kepulauan Mentawai,0.876751163103295,WS ANAI-SIBERUT-PAGAI-SIPORA
TANJUNG LAHURE,Seram Bagian Barat,2.739965944321906,WS AMBON-SERAM
TANJUNG LAINEA,Konawe Selatan,6.251095039278879,WS POLEANG-RORAYA
TANJUNG LAKO-LAKO,Halmahera Selatan,0.4377084468962799,WS HALMAHERA SELATAN
TANJUNG LAKSAHA,Bengkulu Utara,70.64344923127163,WS NASAL-PADANG GUCI-ENGGANO
TANJUNG LALA,Seram Bagian Barat,0.8236195379283837,WS AMBON-SERAM
TANJUNG LALAK,Kotabaru,7.575278803342502,WS PULAU LAUT
TANJUNG LALAK SELATAN,Kotabaru,6.212501734684553,WS PULAU LAUT
TANJUNG LALAK UTARA,Kotabaru,0.6517673265513748,WS PULAU LAUT
TANJUNG LALOLA,Seram Bagian Barat,1.5883318504262287,WS AMBON-SERAM
TANJUNG LAMO,Banggai Laut,5.460878533013339,WS KEPULAUAN BANGGAI
TANJUNG LAMSURI,Halmahera Utara,0.5748953144474569,WS HALMAHERA UTARA
TANJUNG LAMUSUMKED,Raja Ampat,5.618078084549453,WS KAMUNDAN-SEBYAR
TANJUNG LANTOLANTO,Banggai Laut,1.775281995582243,WS KEPULAUAN BANGGAI
TANJUNG LAOBUN,Bangka Selatan,4.530669362765244,WS BANGKA
TANJUNG LAPADI,Konawe Selatan,1.6370075934454695,WS POLEANG-RORAYA
TANJUNG LAPAO,Halmahera Selatan,4.127234573091201,WS KEPULAUAN SULA-OBI
TANJUNG LAPAO BARAT,Halmahera Selatan,1.221451104202548,WS KEPULAUAN SULA-OBI
TANJUNG LAPAO KECIL,Halmahera Selatan,0.7865535865554231,WS KEPULAUAN SULA-OBI
TANJUNG LARANGAN,Tojo Una Una,4.660488242641432,WS BONGKA-MANTAWA
TANJUNG LASONRANGE,Barru,0.9383382163853952,WS SADDANG
TANJUNG LATANTAPELEI KECIL,Raja Ampat,1.2018271780352814,WS KAMUNDAN-SEBYAR
TANJUNG LAWAKA,Tojo Una Una,6.388503517612782,WS BONGKA-MANTAWA
TANJUNG LEGASO,Halmahera Tengah,4.927470102948984,WS HALMAHERA SELATAN
TANJUNG LEGUNDI,Lombok Barat,0.0037956451678102,WS LOMBOK
TANJUNG LELAR,Kepulauan Aru,23.84831305818704,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
TANJUNG LELEDI,Halmahera Selatan,1.0614649106620293,WS HALMAHERA SELATAN
TANJUNG LELEOBAJO,Halmahera Selatan,0.5017688151905088,WS HALMAHERA SELATAN
TANJUNG LELEOBASSO,Halmahera Selatan,0.6365472828633837,WS KEPULAUAN SULA-OBI
TANJUNG LEMO,Banggai,1.9620195100908815,WS BONGKA-MANTAWA
TANJUNG LEMO,Morowali Utara,0.2034333926061195,WS BONGKA-MANTAWA
TANJUNG LEMO,Halmahera Selatan,0.8900977789174958,WS HALMAHERA SELATAN
TANJUNG LEMO 2,Banggai,0.0845791145222892,WS BONGKA-MANTAWA
TANJUNG LEMO 2,Morowali Utara,1.559869810934975,WS BONGKA-MANTAWA
TANJUNG LENA,Seram Bagian Timur,11.921856578037774,WS AMBON-SERAM
TANJUNG LENLAUFOMAIO 1,Raja Ampat,0.0075947929212797,WS KAMUNDAN-SEBYAR
TANJUNG LENLAUFOMAIO 2,Raja Ampat,0.0007836961581282,WS KAMUNDAN-SEBYAR
TANJUNG LENLAUFOMAIO 3,Raja Ampat,0.0046951722249368,WS KAMUNDAN-SEBYAR
TANJUNG LENLAUFOMIO,Raja Ampat,1.287586871642907,WS KAMUNDAN-SEBYAR
TANJUNG LIANG,Tojo Una Una,2.614957130214929,WS BONGKA-MANTAWA
TANJUNG LIBOBO,Halmahera Selatan,0.7622975188249216,WS HALMAHERA SELATAN
TANJUNG LIBOBO KECIL,Halmahera Selatan,0.4903535096075138,WS HALMAHERA SELATAN
TANJUNG LIBOLI 2,Maluku Tengah,0.6049552118344458,WS AMBON-SERAM
TANJUNG LIBURO,Halmahera Barat,0.6450743214570626,WS HALMAHERA UTARA
TANJUNG LIBURO,Halmahera Utara,0.0045900653936926,WS HALMAHERA UTARA
TANJUNG LIFAO BESAR,Pulau Morotai,0.8282996090094755,WS HALMAHERA UTARA
TANJUNG LIFAO UTARA,Pulau Morotai,0.3273558499748284,WS HALMAHERA UTARA
TANJUNG LILI,Halmahera Timur,2.0208986813275747,WS HALMAHERA SELATAN
TANJUNG LIMA,Banggai Laut,15.934579872015744,WS KEPULAUAN BANGGAI
TANJUNG LIMA 10,Banggai Laut,0.0020067814024119,WS KEPULAUAN BANGGAI
TANJUNG LIMA 11,Banggai Laut,0.0017780646759307,WS KEPULAUAN BANGGAI
TANJUNG LIMA 12,Banggai Laut,0.0017024259554048,WS KEPULAUAN BANGGAI
TANJUNG LIMA 13,Banggai Laut,0.0012962228656793,WS KEPULAUAN BANGGAI
TANJUNG LIMA 14,Banggai Laut,0.001181915380684,WS KEPULAUAN BANGGAI
TANJUNG LIMA 15,Banggai Laut,0.001160149436611,WS KEPULAUAN BANGGAI
TANJUNG LIMA 16,Banggai Laut,0.0010201533184215,WS KEPULAUAN BANGGAI
TANJUNG LIMA 17,Banggai Laut,0.0009760056655371,WS KEPULAUAN BANGGAI
TANJUNG LIMA 18,Banggai Laut,0.000958753483283,WS KEPULAUAN BANGGAI
TANJUNG LIMA 19,Banggai Laut,0.0009526641037733,WS KEPULAUAN BANGGAI
TANJUNG LIMA 2,Banggai Laut,0.0259231283839365,WS KEPULAUAN BANGGAI
TANJUNG LIMA 20,Banggai Laut,0.00077761265799,WS KEPULAUAN BANGGAI
TANJUNG LIMA 21,Banggai Laut,0.0007706816648638,WS KEPULAUAN BANGGAI
TANJUNG LIMA 22,Banggai Laut,0.0006777155682504,WS KEPULAUAN BANGGAI
TANJUNG LIMA 23,Banggai Laut,0.0006743876423153,WS KEPULAUAN BANGGAI
TANJUNG LIMA 24,Banggai Laut,0.0006477633876824,WS KEPULAUAN BANGGAI
TANJUNG LIMA 25,Banggai Laut,0.0006450469025493,WS KEPULAUAN BANGGAI
TANJUNG LIMA 26,Banggai Laut,0.0006261674380078,WS KEPULAUAN BANGGAI
TANJUNG LIMA 27,Banggai Laut,0.0006099425478568,WS KEPULAUAN BANGGAI
TANJUNG LIMA 28,Banggai Laut,0.000517794977035,WS KEPULAUAN BANGGAI
TANJUNG LIMA 29,Banggai Laut,0.0004991132633217,WS KEPULAUAN BANGGAI
TANJUNG LIMA 3,Banggai Laut,0.0140162262021194,WS KEPULAUAN BANGGAI
TANJUNG LIMA 30,Banggai Laut,0.0004892089735942,WS KEPULAUAN BANGGAI
TANJUNG LIMA 31,Banggai Laut,0.0004152696714746,WS KEPULAUAN BANGGAI
TANJUNG LIMA 32,Banggai Laut,0.0003999539701349,WS KEPULAUAN BANGGAI
TANJUNG LIMA 33,Banggai Laut,0.0003698554041759,WS KEPULAUAN BANGGAI
TANJUNG LIMA 34,Banggai Laut,0.0003696601829422,WS KEPULAUAN BANGGAI
TANJUNG LIMA 35,Banggai Laut,0.0003622365302785,WS KEPULAUAN BANGGAI
TANJUNG LIMA 36,Banggai Laut,0.0003447597700165,WS KEPULAUAN BANGGAI
TANJUNG LIMA 37,Banggai Laut,0.0003382924561302,WS KEPULAUAN BANGGAI
