NAMA_DAS,WADMPR,luas_km2,nama_ws_induk
PULAU TABA TAWANG,Maluku Utara,0.2837509847341114,WS HALMAHERA SELATAN
PULAU TABAGAM,Papua Barat,0.0024173510383719,WS OMBA
PULAU TABAILENGE,Maluku Utara,0.0639524353823958,WS HALMAHERA UTARA
PULAU TABALAH,Aceh,0.0389170704895303,WS SINGKIL-TAPUS-SIRAGIAN
PULAU TABALAU,Aceh,0.0023124242611272,WS SINGKIL-TAPUS-SIRAGIAN
PULAU TABAOL KECIL,Maluku Utara,0.0004811263129597,WS HALMAHERA UTARA
PULAU TABAR,Maluku,0.2669015602141777,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TABAR,Maluku,5.293554089865557,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TABARFUFUN,Maluku,0.0017810436709114,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TABATUKUNU,Maluku Utara,0.013820615030057,WS HALMAHERA UTARA
PULAU TABATUKUNU BARAT,Maluku Utara,0.0180063514812331,WS HALMAHERA UTARA
PULAU TABELOMANI,Papua Barat Daya,0.0036549865517855,WS KAMUNDAN-SEBYAR
PULAU TABIRA,Sumatera Utara,0.0142171583346765,WS SIBUNDONG-BATANG TORU
PULAU TABIRA KECIL,Sumatera Utara,0.0022096938720678,WS SIBUNDONG-BATANG TORU
PULAU TABISASU,Maluku Utara,0.0914205232512613,WS HALMAHERA UTARA
PULAU TABO SELATAN,Maluku Utara,0.3138646315409244,WS HALMAHERA UTARA
PULAU TABO UTARA,Maluku Utara,0.2071504088100946,WS HALMAHERA UTARA
PULAU TABU,Lampung,0.0076305706099075,WS SEPUTIH-SEKAMPUNG
PULAU TABUAN,Kalimantan Selatan,0.1214015761055503,WS CENGAL-BATULICIN
PULAU TABULUK,Sumatera Barat,0.0002125021527968,WS ANAI-SIBERUT-PAGAI-SIPORA
PULAU TABUYUNG KECIL,Sumatera Utara,0.0027921527725176,WS BATANG ANGKOLA-BATANG GADIS
PULAU TADERAF 1,Papua,0.0148020276945378,WS WAPOGA-MIMIKA
PULAU TADERAF 2,Papua,0.0008928178083298,WS WAPOGA-MIMIKA
PULAU TADUNO 1,Sulawesi Tengah,0.0722579183061042,WS KEPULAUAN BANGGAI
PULAU TADUNO 2,Sulawesi Tengah,0.0300057410006385,WS KEPULAUAN BANGGAI
PULAU TADUNOBABASA,Sulawesi Tengah,0.1174542837501173,WS KEPULAUAN BANGGAI
PULAU TADUNOMATANGA,Sulawesi Tengah,0.0001920035344979,WS KEPULAUAN BANGGAI
PULAU TADUNOPAUNA,Sulawesi Tengah,0.0143840775991238,WS KEPULAUAN BANGGAI
PULAU TADUNOTANGA,Sulawesi Tengah,0.0110828136914489,WS KEPULAUAN BANGGAI
PULAU TADUNOTATANDAK,Sulawesi Tengah,0.0163237159255019,WS KEPULAUAN BANGGAI
PULAU TAFER,Papua Barat Daya,0.2005928483117999,WS KAMUNDAN-SEBYAR
PULAU TAFIR,Maluku,0.4691985229810162,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TAFKINI,Papua Barat,0.0022618636374174,WS OMBA
PULAU TAGALAYA,Maluku Utara,2.7084123325997647,WS HALMAHERA UTARA
PULAU TAGAULE,Sumatera Utara,0.2884413410152361,WS NIAS
PULAU TAGETAGE,Maluku Utara,0.002527549466002,WS HALMAHERA UTARA
PULAU TAGETAGE KECIL,Maluku Utara,0.0006489534007766,WS HALMAHERA UTARA
PULAU TAGONGLANTANG,Sulawesi Tengah,0.0098311383246455,WS KEPULAUAN BANGGAI
PULAU TAGUNNAWAHIA,Maluku,0.0205214144817774,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TAHER,Maluku Utara,0.0669887024039559,WS KEPULAUAN SULA-OBI
PULAU TAHIKTIHIK,Kalimantan Timur,0.0141370252675356,WS KARANGAN
PULAU TAHIKTIHIK 2,Kalimantan Timur,0.0132157984266569,WS KARANGAN
PULAU TAILELEU,Sumatera Barat,0.027734595154192,WS ANAI-SIBERUT-PAGAI-SIPORA
PULAU TAIPI,Sulawesi Tengah,0.014696876393502,WS BONGKA-MANTAWA
PULAU TAJAAN,Jawa Timur,0.1797292089863089,WS KEPULAUAN MADURA
PULAU TAKAL,Sulawesi Tengah,0.1310063991960781,WS KEPULAUAN BANGGAI
PULAU TAKAT DARAT,Nusa Tenggara Barat,0.0516014459478753,WS SUMBAWA
PULAU TAKOU,Maluku Utara,0.1538246904981542,WS HALMAHERA UTARA
PULAU TAKUAHAK,Sulawesi Tengah,0.0034291152663412,WS BONGKA-MANTAWA
PULAU TAKUDUNG,Sulawesi Tengah,0.0036852587928633,WS LAMBUNU-BUOL
PULAU TAKUIWAHIA,Maluku,0.0030158333512805,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TAKULAK 1,Sulawesi Tengah,0.0435712638331623,WS BONGKA-MANTAWA
PULAU TAKULAK 2,Sulawesi Tengah,0.0224989646680443,WS BONGKA-MANTAWA
PULAU TAKULAK 3,Sulawesi Tengah,0.1133290089175059,WS BONGKA-MANTAWA
PULAU TAKULAK 4,Sulawesi Tengah,0.0017718551882603,WS BONGKA-MANTAWA
PULAU TAKURAK 1,Sulawesi Tengah,0.056369521974736,WS BONGKA-MANTAWA
PULAU TAKURAK 2,Sulawesi Tengah,0.0225512949671016,WS BONGKA-MANTAWA
PULAU TAKURAK 3,Sulawesi Tengah,0.0090611568080754,WS BONGKA-MANTAWA
PULAU TALAGA,Sulawesi Tenggara,0.0058064970892115,WS BUTON
PULAU TALAGA,Jawa Timur,0.0835592513407057,WS KEPULAUAN MADURA
PULAU TALAGA KECIL BARAT,Jawa Timur,0.001239565901907,WS KEPULAUAN MADURA
PULAU TALAGA KECIL TENGAH,Jawa Timur,0.0016220365109341,WS KEPULAUAN MADURA
PULAU TALAGA KECIL TIMUR,Jawa Timur,0.0015876829393657,WS KEPULAUAN MADURA
PULAU TALAM,Sulawesi Tengah,0.0114016601587475,WS BONGKA-MANTAWA
PULAU TALAM,Sumatera Utara,0.0245804930815124,WS SIBUNDONG-BATANG TORU
PULAU TALAM BABASAL,Sulawesi Tengah,0.0286801700602988,WS KEPULAUAN BANGGAI
PULAU TALAM BESAR,Maluku Utara,0.0127231511282283,WS HALMAHERA SELATAN
PULAU TALAM PAUNO,Sulawesi Tengah,0.004303333877858,WS KEPULAUAN BANGGAI
PULAU TALANG,Sumatera Utara,0.4159661565264867,WS WAMPU-BESITANG
PULAU TALANG RUA BATUKAPAL,Maluku,0.0040286292421058,WS BURU
PULAU TALANGO TENGAH,Jawa Timur,0.6286467890420091,WS KEPULAUAN MADURA
PULAU TALANGO TIMUR,Jawa Timur,0.1878795764971079,WS KEPULAUAN MADURA
PULAU TALANGOAIR,Jawa Timur,0.8179760518250992,WS KEPULAUAN MADURA
PULAU TALAS 1,Sulawesi Tengah,0.0115314295630053,WS KEPULAUAN BANGGAI
PULAU TALAS 2,Sulawesi Tengah,0.0069086120914511,WS KEPULAUAN BANGGAI
PULAU TALAWANGA,Sulawesi Tengah,0.3429878212940339,WS BONGKA-MANTAWA
PULAU TALBAUL,Maluku,0.5621791891158613,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TALBAULGORIRI,Maluku,0.0083528114233383,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TALENGKIS BESAR,Jawa Timur,0.0866476663288257,WS KEPULAUAN MADURA
PULAU TALENGKIS DAJA,Jawa Timur,0.0128322397506054,WS KEPULAUAN MADURA
PULAU TALENGKIS KECIL,Jawa Timur,0.0701923229938994,WS KEPULAUAN MADURA
PULAU TALES,Jawa Timur,0.0239172645254225,WS BRANTAS
PULAU TALIABU TIMUR SELATAN 1,Maluku Utara,0.0032723519346374,WS KEPULAUAN SULA-OBI
PULAU TALIABU TIMUR SELATAN 2,Maluku Utara,0.0029489637480285,WS KEPULAUAN SULA-OBI
PULAU TALIKAN,Sulawesi Tengah,0.0082145727112132,WS KEPULAUAN BANGGAI
PULAU TALIMAU,Maluku Utara,2.070161243048158,WS HALMAHERA SELATAN
PULAU TALIMAU KECIL,Maluku Utara,0.0004327365972886,WS HALMAHERA SELATAN
PULAU TALIPODO,Gorontalo,0.0121453039195615,WS PAGUYAMAN
PULAU TALLANA,Aceh,0.0762175550431558,WS SINGKIL-TAPUS-SIRAGIAN
PULAU TALUDAHE,Gorontalo,0.1779401887965315,WS PAGUYAMAN
PULAU TALUR,Sumatera Barat,0.0711418036758627,WS MASANG-PASAMAN
PULAU TAMADAWININ,Maluku,0.0004716014048613,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TAMAELOBOANG,Sulawesi Tengah,0.4188813561804297,WS KEPULAUAN BANGGAI
PULAU TAMAGU,Papua Barat Daya,0.3844733850346536,WS KAMUNDAN-SEBYAR
PULAU TAMAKOMAFATU,Maluku Utara,0.1167292534445239,WS HALMAHERA SELATAN
PULAU TAMANG,Sumatera Utara,1.3254793853511684,WS BATANG NATAL-BATANG BATAHAN
PULAU TAMATA DEMAN,Maluku,0.3844665705595195,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TAMBAGA 1,Sulawesi Tengah,0.0021201853356882,WS POSO-PUNA-SAUSU
PULAU TAMBAGA 2,Sulawesi Tengah,0.002096067778848,WS POSO-PUNA-SAUSU
PULAU TAMBAGA 3,Sulawesi Tengah,0.0012067230527872,WS POSO-PUNA-SAUSU
PULAU TAMBANGONI 1,Sulawesi Tengah,0.009649296916177,WS BONGKA-MANTAWA
PULAU TAMBANGONI 2,Sulawesi Tengah,0.0008086761367092,WS BONGKA-MANTAWA
PULAU TAMBARA,Aceh,0.5406547416586907,WS SINGKIL-TAPUS-SIRAGIAN
PULAU TAMBATON,Sulawesi Tengah,0.2126773086798696,WS KEPULAUAN BANGGAI
PULAU TAMBELAN,Sulawesi Tengah,0.0287736397196162,WS KEPULAUAN BANGGAI
PULAU TAMBUAYA-BUAYA,Kalimantan Timur,2.092289146961794,WS KARANGAN
PULAU TAMBUN,Sulawesi Tengah,0.0013004200568868,WS KEPULAUAN BANGGAI
PULAU TAMBUN 1,Sulawesi Tengah,0.0059488447301749,WS BONGKA-MANTAWA
PULAU TAMBUN 2,Sulawesi Tengah,0.0018223362700685,WS BONGKA-MANTAWA
PULAU TAMBUN BARAT,Sulawesi Tengah,0.0016061592042064,WS KEPULAUAN BANGGAI
PULAU TAMBUN BARAT DAYA,Sulawesi Tengah,0.0059574997410074,WS KEPULAUAN BANGGAI
PULAU TAMBUN BATAR 2,Sulawesi Tengah,0.0097220693093394,WS KEPULAUAN BANGGAI
PULAU TAMBUN BESAR,Sulawesi Tengah,0.0422204298831843,WS KEPULAUAN BANGGAI
PULAU TAMBUN TENGGARA,Sulawesi Tengah,0.0021141183187931,WS KEPULAUAN BANGGAI
PULAU TAMBUR YEF,Papua Barat Daya,0.0053216805019468,WS KAMUNDAN-SEBYAR
PULAU TAMELNI,Maluku Utara,0.17057846466676,WS HALMAHERA SELATAN
PULAU TAMENGAN BESAR,Jawa Timur,0.1192471560053262,WS BRANTAS
PULAU TAMENGAN KECIL,Jawa Timur,0.0015384599017419,WS BRANTAS
PULAU TAMIANG,Sumatera Barat,0.0911806478523631,WS BATANG NATAL-BATANG BATAHAN
PULAU TAMIANG 1,Lampung,9.486268143754648e-07,WS SEMAKA
PULAU TAMIANG 2,Lampung,8.960941092448708e-06,WS SEMAKA
PULAU TAMIANG 3,Lampung,1.8288231762014532e-06,WS SEMAKA
PULAU TAMIANG 4,Lampung,5.299407588889608e-06,WS SEMAKA
PULAU TAMO,Maluku Utara,0.0165996256196221,WS HALMAHERA UTARA
PULAU TAMO BARAT,Maluku Utara,0.0042460392573105,WS HALMAHERA UTARA
PULAU TAMO TAMO,Maluku Utara,0.0019802582443403,WS HALMAHERA SELATAN
PULAU TAMO TAMO,Maluku Utara,0.038720443641389,WS HALMAHERA SELATAN
PULAU TAMO TENGAH,Maluku Utara,0.0008945863719809,WS HALMAHERA UTARA
PULAU TAMOR KECIL 1,Papua Barat,0.0002165189261383,WS KAMUNDAN-SEBYAR
PULAU TAMOR KECIL 2,Papua Barat,0.0003268134813691,WS KAMUNDAN-SEBYAR
PULAU TAMOR KECIL 3,Papua Barat,0.0003803978175149,WS KAMUNDAN-SEBYAR
PULAU TAMOTAMO,Maluku Utara,0.0005980720863639,WS HALMAHERA SELATAN
PULAU TAMOTAMO AMAT,Maluku Utara,0.0570651250626703,WS HALMAHERA UTARA
PULAU TAMPARAGIGA,Sulawesi Tengah,0.0821769645149406,WS BONGKA-MANTAWA
PULAU TAMPEA,Maluku,0.0090271165879624,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TAMPERONG,Sulawesi Utara,1.8189236825734525,WS TONDANO-SANGIHE-TALAUD-MIANGAS
PULAU TANALAN,Sulawesi Tengah,0.5636689436103397,WS KEPULAUAN BANGGAI
PULAU TANALAN 2,Sulawesi Tengah,0.5379000234497245,WS KEPULAUAN BANGGAI
PULAU TANALAN 3,Sulawesi Tengah,0.0293332771299809,WS KEPULAUAN BANGGAI
PULAU TANALAN 4,Sulawesi Tengah,0.0042747729396541,WS KEPULAUAN BANGGAI
PULAU TANALAN 5,Sulawesi Tengah,0.0036451595901733,WS KEPULAUAN BANGGAI
PULAU TANALAN 6,Sulawesi Tengah,0.0020663274654243,WS KEPULAUAN BANGGAI
PULAU TANALAN 7,Sulawesi Tengah,0.0012674457427708,WS KEPULAUAN BANGGAI
PULAU TANALAN KECIL,Sulawesi Tengah,0.0356646512572635,WS KEPULAUAN BANGGAI
PULAU TANCIN 1,Lampung,0.0335981672419581,WS SEMAKA
PULAU TANCIN 2,Lampung,0.0255416893703804,WS SEMAKA
PULAU TANCIN 3,Lampung,0.0089905992293551,WS SEMAKA
PULAU TANCIN 4,Lampung,0.0061964460543207,WS SEMAKA
PULAU TANCIN 5,Lampung,0.0028768598810565,WS SEMAKA
PULAU TANCIN 6,Lampung,0.0016244542174692,WS SEMAKA
PULAU TANCIN 7,Lampung,0.0014673777202365,WS SEMAKA
PULAU TANCIN 8,Lampung,0.0007702399284703,WS SEMAKA
PULAU TANDUNGKUHANG,Sulawesi Utara,0.0452133100840809,WS TONDANO-SANGIHE-TALAUD-MIANGAS
PULAU TANG,Kepulauan Bangka Belitung,0.0271103071230221,WS BELITUNG
PULAU TANGA-TANGA,Sulawesi Tengah,0.0136617724691064,WS KEPULAUAN BANGGAI
PULAU TANGAH,Sumatera Barat,0.0565387589104162,WS ANAI-SIBERUT-PAGAI-SIPORA
PULAU TANGAH,Sumatera Utara,0.0678311137953831,WS BATANG ANGKOLA-BATANG GADIS
PULAU TANGER,Maluku,0.1165758867368834,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TANGGAK BATU,Kepulauan Bangka Belitung,0.0767896360369989,WS BELITUNG
PULAU TANGGIS 1,Jawa Timur,0.0017674440999723,WS BRANTAS
PULAU TANGGIS 2,Jawa Timur,0.0012988243191894,WS BRANTAS
PULAU TANGGULOMATO,Gorontalo,0.0541733156608209,WS PAGUYAMAN
PULAU TANGGULOMATO DA'A,Gorontalo,0.0731309469340412,WS PAGUYAMAN
PULAU TANGKAPAN,Kalimantan Timur,0.3225726978798783,WS KARANGAN
PULAU TANGKIAN,Sulawesi Tengah,0.0048282178199907,WS BONGKA-MANTAWA
PULAU TANGKIL,Lampung,0.1218081880714532,WS SEPUTIH-SEKAMPUNG
PULAU TANGKIL 1,Lampung,0.0151621937558606,WS SEPUTIH-SEKAMPUNG
PULAU TANGKIL 3,Lampung,0.0001990495683415,WS SEPUTIH-SEKAMPUNG
PULAU TANGKIL2,Lampung,0.001517307845609,WS SEPUTIH-SEKAMPUNG
PULAU TANGKULADI,Sulawesi Tengah,0.0788081941536878,WS BONGKA-MANTAWA
PULAU TANGWAIN,Maluku,0.4944048378513326,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TANIMBAR KEI,Maluku,9.77249633335363,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TANIMPO,Sulawesi Tengah,0.011495006457233,WS BONGKA-MANTAWA
PULAU TANINGKOLA,Sulawesi Tengah,0.0096822445937565,WS BONGKA-MANTAWA
PULAU TANINGKOLA 1,Sulawesi Tengah,0.0326739194208889,WS BONGKA-MANTAWA
PULAU TANINGKOLA 2,Sulawesi Tengah,0.0188288186899775,WS BONGKA-MANTAWA
PULAU TANINGKOLA 3,Sulawesi Tengah,0.0104383959055232,WS BONGKA-MANTAWA
PULAU TANINGKOLA 4,Sulawesi Tengah,0.0039528306604732,WS BONGKA-MANTAWA
PULAU TANINGKOLA 5,Sulawesi Tengah,0.0030315047520372,WS BONGKA-MANTAWA
PULAU TANINGKOLA 6,Sulawesi Tengah,0.0027554671194426,WS BONGKA-MANTAWA
PULAU TANINGKOLA 7,Sulawesi Tengah,0.0012004756664004,WS BONGKA-MANTAWA
PULAU TANJUNG BAKAU 1,Kepulauan Bangka Belitung,0.006562091112977,WS BANGKA
PULAU TANJUNG BAKAU 2,Kepulauan Bangka Belitung,0.0170818172912183,WS BANGKA
PULAU TANJUNG BAKAU 3,Kepulauan Bangka Belitung,0.0134218261686358,WS BANGKA
PULAU TANJUNG BARATAKU BESAR,Maluku Utara,0.0333048572729581,WS HALMAHERA UTARA
PULAU TANJUNG BARATAKU TENGAH,Maluku Utara,0.0066993392283576,WS HALMAHERA UTARA
PULAU TANJUNG BATU,Kalimantan Timur,0.0271436190194464,WS BERAU
PULAU TANJUNG BATU KECIL,Kalimantan Timur,0.0063912491024755,WS BERAU
PULAU TANJUNG BATU KECIL,Maluku Utara,0.0001809843052059,WS HALMAHERA SELATAN
PULAU TANJUNG BATU KECIL 1,Kalimantan Timur,0.5121312209912021,WS BERAU
PULAU TANJUNG BATU MERIAM 1,Kepulauan Bangka Belitung,0.002681892452137,WS BANGKA
PULAU TANJUNG BATU MERIAM 2,Kepulauan Bangka Belitung,0.0029830894121672,WS BANGKA
PULAU TANJUNG BATUBATU,Maluku,0.0011892384193346,WS AMBON-SERAM
PULAU TANJUNG BATUPANDAN 1,Kepulauan Bangka Belitung,0.0019681854493022,WS BANGKA
PULAU TANJUNG BATUPANDAN 2,Kepulauan Bangka Belitung,0.0006220763890746,WS BANGKA
PULAU TANJUNG BATUPANDAN 3,Kepulauan Bangka Belitung,0.0011488359624063,WS BANGKA
PULAU TANJUNG BAYAIWORENG,Papua,0.0124810090407624,WS WAPOGA-MIMIKA
PULAU TANJUNG BELANTUNG 1,Lampung,0.0030468537419266,WS SEPUTIH-SEKAMPUNG
PULAU TANJUNG BELANTUNG 2,Lampung,0.0013461785545353,WS SEPUTIH-SEKAMPUNG
PULAU TANJUNG BELANTUNG 3,Lampung,0.0002561390044218,WS SEPUTIH-SEKAMPUNG
PULAU TANJUNG BELATUNG,Kalimantan Timur,0.0074825367511938,WS BERAU
PULAU TANJUNG BERDAUN,Kepulauan Bangka Belitung,0.00240479679788,WS BANGKA
PULAU TANJUNG BERESO,Papua Tengah,0.0032982599157078,WS OMBA
PULAU TANJUNG BOLALANG,Kalimantan Timur,0.0421198012262086,WS BERAU
PULAU TANJUNG BUAYA KECIL,Kalimantan Timur,1.5425871887741789,WS KARANGAN
PULAU TANJUNG BUAYA-BUAYA,Kalimantan Timur,6.79129248229904,WS KARANGAN
PULAU TANJUNG CANGKUANG,Banten,0.0054399670417022,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG CIKARET UJUNG,Banten,0.0016501936204559,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG ERRENG,Jawa Timur,0.0209936856353509,WS KEPULAUAN MADURA
PULAU TANJUNG GADING,Kepulauan Bangka Belitung,0.0014635232489874,WS BANGKA
PULAU TANJUNG GUHABANTENG 1,Banten,0.0063300228165092,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG GUHABANTENG 2,Banten,0.0007313176886837,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG GUHAKOTOK,Banten,0.0118000180237636,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG KADAM,Banten,0.0027708291671828,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG KALERO,Maluku Utara,0.0002582851192786,WS HALMAHERA SELATAN
PULAU TANJUNG KARANG COPONG 1,Banten,0.0024835367166585,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG KARANG COPONG 2,Banten,0.0003906942019119,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG KARANG KECIL,Gorontalo,0.001363443099729,WS LIMBOTO BOLANGO-BONE
PULAU TANJUNG KARANG UTARA,Gorontalo,0.0006588122796517,WS LIMBOTO BOLANGO-BONE
PULAU TANJUNG KARANGBOKOR UJUNG,Banten,0.0015742807398502,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG KECIL,Kepulauan Bangka Belitung,0.000961603177879,WS BANGKA
PULAU TANJUNG KECIL,Gorontalo,0.0001943245303701,WS LIMBOTO BOLANGO-BONE
PULAU TANJUNG KEMIRAU 1,Kepulauan Bangka Belitung,0.0034223485131508,WS BANGKA
PULAU TANJUNG KEMIRAU 2,Kepulauan Bangka Belitung,0.0018794315645627,WS BANGKA
PULAU TANJUNG KEMIRAU 3,Kepulauan Bangka Belitung,0.0017360319514849,WS BANGKA
PULAU TANJUNG KEMUKUS,Jawa Timur,0.0008412300668785,WS BRANTAS
PULAU TANJUNG KETAPANG 1,Kepulauan Bangka Belitung,0.0014752812891416,WS BANGKA
PULAU TANJUNG KETAPANG 2,Kepulauan Bangka Belitung,0.0003378403885043,WS BANGKA
PULAU TANJUNG KETAPANG 3,Kepulauan Bangka Belitung,0.0013998684954355,WS BANGKA
PULAU TANJUNG KETAPANG 4,Kepulauan Bangka Belitung,0.0014439737353778,WS BANGKA
PULAU TANJUNG KETAPANG 5,Kepulauan Bangka Belitung,0.0041537229500624,WS BANGKA
PULAU TANJUNG KRASAK,Kepulauan Bangka Belitung,0.0035874691553314,WS BANGKA
PULAU TANJUNG LAYAR,Banten,0.0003862812688391,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG LIMAU,Kalimantan Timur,0.0283290975474007,WS KARANGAN
PULAU TANJUNG MABOIGI,Papua Tengah,0.0108245111440952,WS OMBA
PULAU TANJUNG MANGUAR 1,Papua Tengah,0.0028286130831273,WS OMBA
PULAU TANJUNG MANGUAR 2,Papua Tengah,0.0099179699997107,WS OMBA
PULAU TANJUNG MANGUAR 3,Papua Tengah,0.0017192692532861,WS OMBA
PULAU TANJUNG MANGUAR 4,Papua Tengah,0.0003306258256152,WS OMBA
PULAU TANJUNG MANGUAR 5,Papua Tengah,0.0005020340038762,WS OMBA
PULAU TANJUNG MANIS 1,Kalimantan Timur,0.2689479372953083,WS KARANGAN
PULAU TANJUNG MANIS 2,Kalimantan Timur,0.0463974466340654,WS KARANGAN
PULAU TANJUNG MERUN 1,Kepulauan Bangka Belitung,0.0012244248226904,WS BANGKA
PULAU TANJUNG MURUN 2,Kepulauan Bangka Belitung,0.0011984320258211,WS BANGKA
PULAU TANJUNG PAKU,Kepulauan Bangka Belitung,0.0006421893672119,WS BANGKA
PULAU TANJUNG PANDAN,Kalimantan Timur,0.0753418428487443,WS BERAU
PULAU TANJUNG PANENJOAN (PULAU PANAITAN) UJUNG,Banten,0.0041357554761088,WS CIBALIUNG-CISAWARNA
PULAU TANJUNG PENYUSUK,Kepulauan Bangka Belitung,0.0058897669917074,WS BANGKA
PULAU TANJUNG PEREPAT KECIL,Kalimantan Timur,0.0942710452262064,WS BERAU
PULAU TANJUNG PEUREULING,Aceh,0.2110526123595408,WS TAMIANG-LANGSA
PULAU TANJUNG PUTUS,Lampung,0.7910900060326574,WS SEMAKA
PULAU TANJUNG SEKIJANG 1,Kepulauan Bangka Belitung,0.0054309600484571,WS BANGKA
PULAU TANJUNG SEKIJANG 2,Kepulauan Bangka Belitung,0.0044908055617495,WS BANGKA
PULAU TANJUNG SELOKA 1,Kalimantan Selatan,0.0174531798037887,WS PULAU LAUT
PULAU TANJUNG SELOKA 2,Kalimantan Selatan,0.0097987387694747,WS PULAU LAUT
PULAU TANJUNG SOMADE,Papua Tengah,0.0056373392815914,WS OMBA
PULAU TANJUNG TINGGI 1,Kepulauan Bangka Belitung,0.0015525757218562,WS BELITUNG
PULAU TANJUNG TINGGI 2,Kepulauan Bangka Belitung,0.0014510636202188,WS BELITUNG
PULAU TANJUNG TINGGI 3,Kepulauan Bangka Belitung,0.0001332038909432,WS BELITUNG
PULAU TANJUNG TINGGI 4,Kepulauan Bangka Belitung,0.0010076424311507,WS BELITUNG
PULAU TANJUNGGAIDESI JINA,Maluku,0.0720422288382576,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TANJUNGGAIDESI SISIAY,Maluku,0.107849358250736,WS KEPULAUAN YAMDENA-WETAR-KEI-ARU
PULAU TANTUGA,Papua Barat,6.57212335921783,WS KAMUNDAN-SEBYAR
PULAU TAOLEH,Sulawesi Tengah,1.3585245036730549,WS BONGKA-MANTAWA
PULAU TAOLEH 2,Sulawesi Tengah,0.7212850918360171,WS BONGKA-MANTAWA
PULAU TAPA,Maluku Utara,3.61919531686804,WS HALMAHERA SELATAN
PULAU TAPA,Papua Barat Daya,0.0009921553736498,WS KAMUNDAN-SEBYAR
PULAU TAPA 1,Papua Barat Daya,0.000716152708731,WS KAMUNDAN-SEBYAR
PULAU TAPA DA'A,Gorontalo,0.012674003877877,WS PAGUYAMAN
PULAU TAPA KECIL,Maluku Utara,0.0103597886214344,WS HALMAHERA SELATAN
PULAU TAPA KIKI,Gorontalo,0.0024177977905458,WS PAGUYAMAN
PULAU TAPAAN,Lampung,0.0086493166478652,WS SEMAKA
PULAU TAPAKBUS GANAN,Papua Barat Daya,0.0004023489723259,WS KAMUNDAN-SEBYAR
PULAU TAPAKBUS LOOL,Papua Barat Daya,0.0009453066885587,WS KAMUNDAN-SEBYAR
PULAU TAPAKBUS PELEY,Papua Barat Daya,0.0004541691854085,WS KAMUNDAN-SEBYAR
PULAU TAPALOL,Papua Barat Daya,0.0734277803410829,WS KAMUNDAN-SEBYAR
PULAU TAPAU KALI,Maluku Utara,0.0009406578603756,WS HALMAHERA SELATAN
PULAU TAPAYA ICI,Maluku Utara,0.001902473019932,WS HALMAHERA SELATAN
PULAU TAPAYA LAMO,Maluku Utara,0.0310206622608142,WS HALMAHERA SELATAN
PULAU TAPERA,Papua Barat,0.0029972668910762,WS OMBA
PULAU TAPIOLA,Maluku Utara,2.425869555017986,WS HALMAHERA SELATAN
PULAU TAPIYANPOF,Papua Barat Daya,0.003574689066496,WS KAMUNDAN-SEBYAR
PULAU TAPOK,Kepulauan Bangka Belitung,0.4644843143148331,WS BELITUNG
PULAU TAPORDANOO,Papua Barat Daya,0.0085776072761072,WS KAMUNDAN-SEBYAR
PULAU TAPPILANGAN,Sulawesi Barat,0.046062037681301,WS KALUKKU-KARAMA
PULAU TAPUS TAPUS,Aceh,0.4523492434378478,WS SINGKIL-TAPUS-SIRAGIAN
PULAU TARAHAN,Banten,0.0991618618140947,WS CIDANAU-CIUJUNG-CIDURIAN
PULAU TARANUS,Papua Barat,0.0019595242471924,WS OMBA
PULAU TAREBA SEBUA,Sumatera Utara,0.0131188302694791,WS BATANG NATAL-BATANG BATAHAN
PULAU TAREBA SEIDEIDE,Sumatera Utara,0.0040228361419269,WS BATANG NATAL-BATANG BATAHAN
PULAU TAREPE 1,Sulawesi Tengah,0.91666744562452,WS LASOLO-KONAWEHA
PULAU TAREPE 10,Sulawesi Tengah,0.0015601238688348,WS LASOLO-KONAWEHA
PULAU TAREPE 11,Sulawesi Tengah,0.0015643612641531,WS LASOLO-KONAWEHA
